# Wavenumber, Intensity, Intensity Filtered at 125.00 cm width 35.00 order 2
4.994811999999999898e+03,-3.839309166999999690e+01,-3.853085006438013949e+01
4.995774999999999636e+03,-3.839148332999999980e+01,-3.858713433765625211e+01
4.996739999999999782e+03,-3.837370417000000344e+01,-3.862725942753092312e+01
4.997703999999999724e+03,-3.833215832999999861e+01,-3.864349882930845581e+01
4.998667999999999665e+03,-3.826456249999999670e+01,-3.863330293199302190e+01
4.999632999999999811e+03,-3.817180417000000148e+01,-3.859735841079530871e+01
5.000596999999999753e+03,-3.805697916999999819e+01,-3.853854860065818855e+01
5.001561999999999898e+03,-3.792442917000000335e+01,-3.846111569509356798e+01
5.002524999999999636e+03,-3.778009166999999735e+01,-3.837102598336496584e+01
5.003489999999999782e+03,-3.763250833000000029e+01,-3.827668056836254351e+01
5.004453999999999724e+03,-3.749259582999999907e+01,-3.818877351737572923e+01
5.005417999999999665e+03,-3.737233332999999647e+01,-3.811885662352263182e+01
5.006381999999999607e+03,-3.728193333000000109e+01,-3.807674086307830663e+01
5.007346999999999753e+03,-3.722684583000000202e+01,-3.806764121797622380e+01
5.008310999999999694e+03,-3.720612083000000325e+01,-3.809038977366354572e+01
5.009274999999999636e+03,-3.721247083000000089e+01,-3.813790475504363542e+01
5.010238999999999578e+03,-3.723462500000000119e+01,-3.819912984260282229e+01
5.011203999999999724e+03,-3.726009167000000133e+01,-3.826181969226696111e+01
5.012167999999999665e+03,-3.727772917000000064e+01,-3.831488823170042224e+01
5.013131999999999607e+03,-3.727969583000000142e+01,-3.835052013002151483e+01
5.014096999999999753e+03,-3.726174999999999926e+01,-3.836440695227380360e+01
5.015060999999999694e+03,-3.722314999999999685e+01,-3.835571179106882056e+01
5.016024999999999636e+03,-3.716646250000000151e+01,-3.832696321173284559e+01
5.016988999999999578e+03,-3.709758750000000305e+01,-3.828399843591682128e+01
5.017953000000000429e+03,-3.702559583000000032e+01,-3.823568501119210339e+01
5.018917999999999665e+03,-3.696129167000000137e+01,-3.819249586700858856e+01
5.019881999999999607e+03,-3.691475832999999795e+01,-3.816403194011767397e+01
5.020845999999999549e+03,-3.689177916999999951e+01,-3.815572667607890622e+01
5.021810999999999694e+03,-3.689134167000000275e+01,-3.816645336160462421e+01
5.022774000000000342e+03,-3.690480416999999846e+01,-3.818776221994374254e+01
5.023738999999999578e+03,-3.691834999999999667e+01,-3.820648951946161986e+01
5.024703000000000429e+03,-3.691791249999999991e+01,-3.820915315381296296e+01
5.025667000000000371e+03,-3.689427083000000351e+01,-3.818702978410325954e+01
5.026631999999999607e+03,-3.684679167000000177e+01,-3.813951045167922160e+01
5.027595999999999549e+03,-3.678379999999999939e+01,-3.807457719999844414e+01
5.028560000000000400e+03,-3.671909999999999741e+01,-3.800538760759795309e+01
5.029524000000000342e+03,-3.666709999999999781e+01,-3.794572471221267307e+01
5.030488000000000284e+03,-3.663778750000000173e+01,-3.790523437533195050e+01
5.031453000000000429e+03,-3.663400000000000034e+01,-3.788687309327903563e+01
5.032417000000000371e+03,-3.665226667000000305e+01,-3.788751664675061193e+01
5.033381000000000313e+03,-3.668531666999999885e+01,-3.790032794275256123e+01
5.034345999999999549e+03,-3.672514166999999929e+01,-3.791762623410205180e+01
5.035310000000000400e+03,-3.676514583000000158e+01,-3.793293561035131489e+01
5.036274000000000342e+03,-3.680057500000000203e+01,-3.794148940465220221e+01
5.037238000000000284e+03,-3.682795833000000130e+01,-3.793989140829889806e+01
5.038203000000000429e+03,-3.684525833000000006e+01,-3.792616510517611061e+01
5.039167000000000371e+03,-3.685205417000000239e+01,-3.790033707670939833e+01
5.040131000000000313e+03,-3.685177082999999953e+01,-3.786598516901015898e+01
5.041095999999999549e+03,-3.685240000000000293e+01,-3.783104187167982246e+01
5.042060000000000400e+03,-3.686569166999999680e+01,-3.780694552257344299e+01
5.043024000000000342e+03,-3.690380417000000079e+01,-3.780517923018566506e+01
5.043988000000000284e+03,-3.697419167000000328e+01,-3.783271355997788987e+01
5.044952000000000226e+03,-3.707564582999999914e+01,-3.788823438786712927e+01
5.045917000000000371e+03,-3.719715000000000060e+01,-3.796129526856159941e+01
5.046881000000000313e+03,-3.732112916999999896e+01,-3.803523174685398800e+01
5.047845000000000255e+03,-3.742933750000000259e+01,-3.809295427513460908e+01
5.048810000000000400e+03,-3.750990000000000180e+01,-3.812313293448838891e+01
5.049773000000000138e+03,-3.756045416999999986e+01,-3.812359800312130176e+01
5.050738000000000284e+03,-3.758784582999999913e+01,-3.810041695837722386e+01
5.051702000000000226e+03,-3.760313750000000255e+01,-3.806399181960869527e+01
5.052666000000000167e+03,-3.761543749999999875e+01,-3.802287745078812975e+01
5.053631000000000313e+03,-3.762778332999999975e+01,-3.798017052481748834e+01
5.054595000000000255e+03,-3.763721667000000082e+01,-3.793369956380112740e+01
5.055559000000000196e+03,-3.763861666999999755e+01,-3.787927538938759398e+01
5.056523000000000138e+03,-3.763038749999999766e+01,-3.781589410026040809e+01
5.057487000000000080e+03,-3.761752082999999658e+01,-3.774861302395363793e+01
5.058452000000000226e+03,-3.761116249999999894e+01,-3.768779772422453078e+01
5.059416000000000167e+03,-3.762304166999999921e+01,-3.764449122630455236e+01
5.060380000000000109e+03,-3.765960417000000149e+01,-3.762451971657646510e+01
5.061345000000000255e+03,-3.771778750000000002e+01,-3.762507770439717092e+01
5.062309000000000196e+03,-3.778609999999999758e+01,-3.763576576139007557e+01
5.063273000000000138e+03,-3.785067082999999855e+01,-3.764399818759687832e+01
5.064237000000000080e+03,-3.790267500000000211e+01,-3.764189906860521262e+01
5.065202000000000226e+03,-3.794360417000000041e+01,-3.763096742812431472e+01
5.066166000000000167e+03,-3.798465416999999889e+01,-3.762158436395201022e+01
5.067130000000000109e+03,-3.804035417000000052e+01,-3.762696793149240193e+01
5.068095000000000255e+03,-3.812005417000000307e+01,-3.765544537500915112e+01
5.069059000000000196e+03,-3.822097916999999967e+01,-3.770431321004364378e+01
5.070023000000000138e+03,-3.832822500000000332e+01,-3.775979633805243907e+01
5.070987000000000080e+03,-3.842104167000000103e+01,-3.780293353390757005e+01
5.071951000000000022e+03,-3.848321666999999735e+01,-3.781900932819267069e+01
5.072916000000000167e+03,-3.851151250000000203e+01,-3.780525522788184389e+01
5.073880000000000109e+03,-3.851801667000000151e+01,-3.777309819251683365e+01
5.074844000000000051e+03,-3.852487916999999840e+01,-3.774280638885677064e+01
5.075809000000000196e+03,-3.855280417000000170e+01,-3.773344385194400274e+01
5.076771999999999935e+03,-3.861083332999999840e+01,-3.775318415800836647e+01
5.077737000000000080e+03,-3.869100833000000250e+01,-3.779480336038531618e+01
5.078701000000000022e+03,-3.877221250000000197e+01,-3.783884393529791623e+01
5.079664999999999964e+03,-3.882996250000000060e+01,-3.786300738453117987e+01
5.080630000000000109e+03,-3.884858332999999675e+01,-3.785289985995636641e+01
5.081594000000000051e+03,-3.882852499999999907e+01,-3.780910452050557069e+01
5.082557999999999993e+03,-3.878612917000000238e+01,-3.774659543244481341e+01
5.083521999999999935e+03,-3.874555833000000149e+01,-3.768753835417305709e+01
5.084485999999999876e+03,-3.872704583000000156e+01,-3.765064422682890921e+01
5.085451000000000022e+03,-3.873803333000000038e+01,-3.764291505843227270e+01
5.086414999999999964e+03,-3.877058749999999776e+01,-3.765729185613317043e+01
5.087378999999999905e+03,-3.880643332999999728e+01,-3.767711737383555004e+01
5.088344000000000051e+03,-3.882605000000000217e+01,-3.768449816899253335e+01
5.089307999999999993e+03,-3.881781666999999914e+01,-3.766843728894176735e+01
5.090271999999999935e+03,-3.878122083000000231e+01,-3.762817680943491183e+01
5.091235999999999876e+03,-3.872539582999999652e+01,-3.757171120690369293e+01
5.092201000000000022e+03,-3.866266667000000012e+01,-3.751022401377345261e+01
5.093164999999999964e+03,-3.860247917000000228e+01,-3.745264741524881202e+01
5.094128999999999905e+03,-3.854827499999999674e+01,-3.740262257619225039e+01
5.095092999999999847e+03,-3.849902082999999919e+01,-3.735987096649302686e+01
5.096057999999999993e+03,-3.845339167000000202e+01,-3.732354151803787801e+01
5.097020999999999731e+03,-3.841266667000000012e+01,-3.729507860367401406e+01
5.097985999999999876e+03,-3.838152500000000344e+01,-3.727847425385196800e+01
5.098949999999999818e+03,-3.836470832999999914e+01,-3.727756973622108916e+01
5.099914999999999964e+03,-3.836228332999999679e+01,-3.729187023808789547e+01
5.100878999999999905e+03,-3.836686250000000342e+01,-3.731417541144007544e+01
5.101842999999999847e+03,-3.836518333000000069e+01,-3.733208273431341695e+01
5.102807999999999993e+03,-3.834289167000000020e+01,-3.733246599186859527e+01
5.103770999999999731e+03,-3.829148332999999838e+01,-3.730762142637343004e+01
5.104735999999999876e+03,-3.821259582999999793e+01,-3.725900591994522415e+01
5.105699999999999818e+03,-3.811776249999999777e+01,-3.719725067226939785e+01
5.106663999999999760e+03,-3.802347083000000083e+01,-3.713724306205680392e+01
5.107628999999999905e+03,-3.794333749999999839e+01,-3.709150044057098228e+01
5.108592999999999847e+03,-3.788280000000000314e+01,-3.706502689086572389e+01
5.109556999999999789e+03,-3.783732916999999674e+01,-3.705399111694294589e+01
5.110520999999999731e+03,-3.779668749999999733e+01,-3.704917494999168071e+01
5.111484999999999673e+03,-3.775062499999999943e+01,-3.704130437535767584e+01
5.112449999999999818e+03,-3.769432917000000316e+01,-3.702581106539441436e+01
5.113413999999999760e+03,-3.763015000000000043e+01,-3.700426183592129092e+01
5.114377999999999702e+03,-3.756403333000000089e+01,-3.698159943867621280e+01
5.115342999999999847e+03,-3.750083332999999897e+01,-3.696175129844119311e+01
5.116306999999999789e+03,-3.744005417000000335e+01,-3.694402705457762437e+01
5.117270999999999731e+03,-3.737550000000000239e+01,-3.692282778397550658e+01
5.118234999999999673e+03,-3.729887500000000244e+01,-3.689087590321606314e+01
5.119198999999999614e+03,-3.720539166999999736e+01,-3.684409080727854757e+01
5.120163999999999760e+03,-3.709771250000000009e+01,-3.678498872419675081e+01
5.121127999999999702e+03,-3.698588749999999692e+01,-3.672273174820742980e+01
5.122091999999999643e+03,-3.688312916999999658e+01,-3.666904308076927776e+01
5.123056999999999789e+03,-3.679901250000000346e+01,-3.663248546904182490e+01
5.124020999999999731e+03,-3.673491250000000008e+01,-3.661419181668653522e+01
5.124984999999999673e+03,-3.668343749999999659e+01,-3.660744633474950405e+01
5.125948999999999614e+03,-3.663239583000000010e+01,-3.660126937918291645e+01
5.126913999999999760e+03,-3.657115833000000293e+01,-3.658596544547672380e+01
5.127877999999999702e+03,-3.649578333000000185e+01,-3.655764988534171778e+01
5.128841999999999643e+03,-3.640975833000000250e+01,-3.651910647770449714e+01
5.129806999999999789e+03,-3.632092082999999860e+01,-3.647683577462742477e+01
5.130770999999999731e+03,-3.623542917000000330e+01,-3.643599143660856754e+01
5.131734999999999673e+03,-3.615324583000000302e+01,-3.639643659324734415e+01
5.132698999999999614e+03,-3.606827499999999986e+01,-3.635274793679686667e+01
5.133662999999999556e+03,-3.597199167000000131e+01,-3.629776783622914849e+01
5.134627999999999702e+03,-3.586036250000000081e+01,-3.622831272723176710e+01
5.135591999999999643e+03,-3.573859583000000129e+01,-3.614966552768225938e+01
5.136555999999999585e+03,-3.562147082999999981e+01,-3.607536057874305158e+01
5.137520999999999731e+03,-3.552786667000000165e+01,-3.602247852121909233e+01
5.138484000000000378e+03,-3.547255417000000222e+01,-3.600413144551653488e+01
5.139448999999999614e+03,-3.545858333000000329e+01,-3.602275399196644656e+01
5.140412999999999556e+03,-3.547452499999999986e+01,-3.606750049529949820e+01
5.141377000000000407e+03,-3.549797917000000069e+01,-3.611760851460869759e+01
5.142341999999999643e+03,-3.550354166999999705e+01,-3.614959458321047236e+01
5.143305999999999585e+03,-3.547205416999999983e+01,-3.614555784049836973e+01
5.144270000000000437e+03,-3.539694582999999994e+01,-3.609904975362909596e+01
5.145234000000000378e+03,-3.528482083000000102e+01,-3.601587915600554624e+01
5.146198000000000320e+03,-3.515186250000000001e+01,-3.591075160610788686e+01
5.147162999999999556e+03,-3.501690416999999655e+01,-3.580111768345955880e+01
5.148127000000000407e+03,-3.489555000000000007e+01,-3.570201087088462089e+01
5.149091000000000349e+03,-3.479708332999999953e+01,-3.562260752342279346e+01
5.150055999999999585e+03,-3.472450832999999903e+01,-3.556624856571264104e+01
5.151020000000000437e+03,-3.467629999999999768e+01,-3.553180380818820794e+01
5.151984000000000378e+03,-3.464814582999999715e+01,-3.551507901808130185e+01
5.152948000000000320e+03,-3.463374583000000229e+01,-3.550995678801834998e+01
5.153912999999999556e+03,-3.462562917000000340e+01,-3.550899312714515332e+01
5.154877000000000407e+03,-3.461531250000000171e+01,-3.550416528972256458e+01
5.155841000000000349e+03,-3.459546667000000042e+01,-3.548871620595347309e+01
5.156805999999999585e+03,-3.456246250000000231e+01,-3.545941094770515889e+01
5.157770000000000437e+03,-3.451826249999999874e+01,-3.541820497880949148e+01
5.158734000000000378e+03,-3.447008749999999822e+01,-3.537178978753231462e+01
5.159698000000000320e+03,-3.442805832999999893e+01,-3.532920546698499464e+01
5.160662000000000262e+03,-3.440015832999999645e+01,-3.529760015150591812e+01
5.161626000000000204e+03,-3.438835833000000264e+01,-3.527857574429242504e+01
5.162591000000000349e+03,-3.438685833000000258e+01,-3.526701203518721428e+01
5.163555000000000291e+03,-3.438511249999999819e+01,-3.525355529166867541e+01
5.164520000000000437e+03,-3.437299999999999756e+01,-3.522932716144642029e+01
5.165483000000000175e+03,-3.434642917000000040e+01,-3.519101290445146191e+01
5.166448000000000320e+03,-3.431015833000000015e+01,-3.514277137161613496e+01
5.167412000000000262e+03,-3.427555000000000263e+01,-3.509487119723487325e+01
5.168376000000000204e+03,-3.425486250000000155e+01,-3.505796737243656480e+01
5.169341000000000349e+03,-3.425412916999999879e+01,-3.503725714017030413e+01
5.170305000000000291e+03,-3.426926667000000037e+01,-3.502899493412908072e+01
5.171269000000000233e+03,-3.428726667000000106e+01,-3.502153424754567368e+01
5.172233000000000175e+03,-3.429208750000000094e+01,-3.500073214155639789e+01
5.173197000000000116e+03,-3.427282083000000057e+01,-3.495704706168400833e+01
5.174162000000000262e+03,-3.422940417000000224e+01,-3.489064391088853512e+01
5.175126000000000204e+03,-3.417362082999999728e+01,-3.481233816194674802e+01
5.176090000000000146e+03,-3.412392916999999670e+01,-3.473874194610034749e+01
5.177055000000000291e+03,-3.409732083000000102e+01,-3.468517162479023597e+01
5.178019000000000233e+03,-3.410182499999999806e+01,-3.465914213070224292e+01
5.178983000000000175e+03,-3.413364582999999897e+01,-3.465755712194463456e+01
5.179947000000000116e+03,-3.418017083000000156e+01,-3.466935960330351918e+01
5.180912000000000262e+03,-3.422651249999999834e+01,-3.468151259391497376e+01
5.181876000000000204e+03,-3.426324583000000246e+01,-3.468547558134366682e+01
5.182840000000000146e+03,-3.428989582999999897e+01,-3.468083667603792009e+01
5.183804000000000087e+03,-3.431480832999999819e+01,-3.467466128672133863e+01
5.184769000000000233e+03,-3.434931667000000033e+01,-3.467675760041116462e+01
5.185731999999999971e+03,-3.440072916999999819e+01,-3.469355515279929847e+01
5.186697000000000116e+03,-3.446831250000000324e+01,-3.472429359298850926e+01
5.187661000000000058e+03,-3.454268749999999955e+01,-3.476061244895463886e+01
5.188625000000000000e+03,-3.461019999999999897e+01,-3.479037079957402767e+01
5.189590000000000146e+03,-3.465899583000000206e+01,-3.480303484848969475e+01
5.190554000000000087e+03,-3.468443750000000136e+01,-3.479455780597351122e+01
5.191519000000000233e+03,-3.469124582999999973e+01,-3.476930467411973780e+01
5.192481999999999971e+03,-3.469174583000000212e+01,-3.473879207075072628e+01
5.193447000000000116e+03,-3.470169582999999847e+01,-3.471761233724271989e+01
5.194411000000000058e+03,-3.473552916999999951e+01,-3.471943337498994708e+01
5.195375000000000000e+03,-3.480244583000000347e+01,-3.475284930484352941e+01
5.196340000000000146e+03,-3.490377082999999914e+01,-3.481918950219412778e+01
5.197304000000000087e+03,-3.503243333000000348e+01,-3.491156281046371390e+01
5.198268000000000029e+03,-3.517390417000000014e+01,-3.501613521997637690e+01
5.199231999999999971e+03,-3.530860832999999843e+01,-3.511434233701278629e+01
5.200195999999999913e+03,-3.541608750000000327e+01,-3.518674367245115064e+01
5.201161000000000058e+03,-3.547914583000000022e+01,-3.521742643712239840e+01
5.202125000000000000e+03,-3.548897082999999952e+01,-3.519837246584655333e+01
5.203088999999999942e+03,-3.544826667000000242e+01,-3.513272676595647681e+01
5.204054000000000087e+03,-3.537271667000000264e+01,-3.503572470058867339e+01
